time,pv,irradiance,temp
20121101:0010,0.0,0.0,10.25
20121101:0110,0.0,0.0,9.37
20121101:0210,0.0,0.0,8.49
20121101:0310,0.0,0.0,7.61
20121101:0410,0.0,0.0,7.04
20121101:0510,0.0,0.0,6.47
20121101:0610,0.0,0.0,5.9
20121101:0710,0.0,0.0,6.15
20121101:0810,367.89,427.19,6.4
20121101:0910,534.24,616.44,6.65
20121101:1010,112.44,144.06,6.94
20121101:1110,761.29,888.02,7.22
20121101:1210,99.42,129.97,7.51
20121101:1310,647.01,745.39,7.3
20121101:1410,81.09,108.94,7.1
20121101:1510,39.7,61.11,6.89
20121101:1610,0.0,1.8,6.24
20121101:1710,0.0,0.0,5.59
20121101:1810,0.0,0.0,4.93
20121101:1910,0.0,0.0,4.65
20121101:2010,0.0,0.0,4.36
20121101:2110,0.0,0.0,4.07
20121101:2210,0.0,0.0,4.25
20121101:2310,0.0,0.0,4.43
20121102:0010,0.0,0.0,4.6
20121102:0110,0.0,0.0,4.99
20121102:0210,0.0,0.0,5.38
20121102:0310,0.0,0.0,5.76
20121102:0410,0.0,0.0,5.64
20121102:0510,0.0,0.0,5.51
20121102:0610,0.0,0.0,5.39
20121102:0710,0.0,0.0,5.8
20121102:0810,330.03,383.14,6.21
20121102:0910,528.01,608.63,6.62
20121102:1010,673.85,784.05,7.23
20121102:1110,681.05,793.5,7.83
20121102:1210,591.83,685.92,8.44
20121102:1310,115.51,148.18,8.25
20121102:1410,180.0,218.63,8.07
20121102:1510,299.22,357.16,7.88
20121102:1610,0.0,0.0,7.14
20121102:1710,0.0,0.0,6.4
20121102:1810,0.0,0.0,5.66
20121102:1910,0.0,0.0,5.34
20121102:2010,0.0,0.0,5.03
20121102:2110,0.0,0.0,4.72
20121102:2210,0.0,0.0,4.82
20121102:2310,0.0,0.0,4.92
20121103:0010,0.0,0.0,5.02
20121103:0110,0.0,0.0,4.92
20121103:0210,0.0,0.0,4.82
20121103:0310,0.0,0.0,4.71
20121103:0410,0.0,0.0,4.9
20121103:0510,0.0,0.0,5.1
20121103:0610,0.0,0.0,5.29
20121103:0710,0.0,0.0,5.6
20121103:0810,260.46,305.27,5.91
20121103:0910,567.45,653.04,6.22
20121103:1010,610.81,704.46,6.92
20121103:1110,470.78,541.36,7.61
20121103:1210,624.11,720.38,8.31
20121103:1310,512.02,591.36,8.55
20121103:1410,181.82,221.39,8.8
20121103:1510,97.56,129.37,9.04
20121103:1610,0.0,0.0,7.92
20121103:1710,0.0,0.0,6.8
20121103:1810,0.0,0.0,5.68
20121103:1910,0.0,0.0,5.19
20121103:2010,0.0,0.0,4.69
20121103:2110,0.0,0.0,4.19
20121103:2210,0.0,0.0,3.98
20121103:2310,0.0,0.0,3.77
20121104:0010,0.0,0.0,3.55
20121104:0110,0.0,0.0,3.44
20121104:0210,0.0,0.0,3.32
20121104:0310,0.0,0.0,3.2
20121104:0410,0.0,0.0,4.05
20121104:0510,0.0,0.0,4.89
20121104:0610,0.0,0.0,5.74
20121104:0710,0.0,0.0,6.34
20121104:0810,10.24,23.34,6.95
20121104:0910,295.81,343.75,7.56
20121104:1010,77.42,105.27,7.74
20121104:1110,330.38,385.37,7.91
20121104:1210,14.64,29.62,8.08
20121104:1310,25.6,43.98,8.07
20121104:1410,15.97,31.42,8.06
20121104:1510,40.53,62.37,8.05
20121104:1610,0.0,0.0,6.82
20121104:1710,0.0,0.0,5.59
20121104:1810,0.0,0.0,4.36
20121104:1910,0.0,0.0,3.89
20121104:2010,0.0,0.0,3.42
20121104:2110,0.0,0.0,2.94
20121104:2210,0.0,0.0,3.44
20121104:2310,0.0,0.0,3.94
20121105:0010,0.0,0.0,4.43
20121105:0110,0.0,0.0,3.85
20121105:0210,0.0,0.0,3.27
20121105:0310,0.0,0.0,2.69
20121105:0410,0.0,0.0,2.87
20121105:0510,0.0,0.0,3.04
20121105:0610,0.0,0.0,3.22
20121105:0710,0.0,0.0,3.58
20121105:0810,289.51,335.4,3.95
20121105:0910,529.35,604.27,4.31
20121105:1010,680.77,788.75,5.36
20121105:1110,668.56,778.24,6.4
20121105:1210,648.29,756.73,7.44
20121105:1310,415.14,481.34,7.6
20121105:1410,120.54,153.32,7.76
20121105:1510,228.45,277.75,7.92
20121105:1610,0.0,0.0,6.89
20121105:1710,0.0,0.0,5.86
20121105:1810,0.0,0.0,4.82
20121105:1910,0.0,0.0,4.2
20121105:2010,0.0,0.0,3.57
20121105:2110,0.0,0.0,2.94
20121105:2210,0.0,0.0,2.58
20121105:2310,0.0,0.0,2.22
20121106:0010,0.0,0.0,1.85
20121106:0110,0.0,0.0,1.54
20121106:0210,0.0,0.0,1.23
20121106:0310,0.0,0.0,0.92
20121106:0410,0.0,0.0,0.68
20121106:0510,0.0,0.0,0.45
20121106:0610,0.0,0.0,0.21
20121106:0710,0.0,0.0,1.18
20121106:0810,296.93,341.76,2.16
20121106:0910,508.78,580.01,3.14
20121106:1010,658.04,762.45,5.04
20121106:1110,698.97,818.23,6.94
20121106:1210,539.38,628.52,8.84
20121106:1310,118.86,152.23,8.81
20121106:1410,73.3,100.81,8.78
20121106:1510,21.32,38.6,8.75
20121106:1610,0.0,0.0,8.6
20121106:1710,0.0,0.0,8.46
20121106:1810,0.0,0.0,8.31
20121106:1910,0.0,0.0,8.2
20121106:2010,0.0,0.0,8.08
20121106:2110,0.0,0.0,7.96
20121106:2210,0.0,0.0,7.78
20121106:2310,0.0,0.0,7.59
20121107:0010,0.0,0.0,7.4
20121107:0110,0.0,0.0,6.89
20121107:0210,0.0,0.0,6.37
20121107:0310,0.0,0.0,5.85
20121107:0410,0.0,0.0,5.9
20121107:0510,0.0,0.0,5.96
20121107:0610,0.0,0.0,6.01
20121107:0710,0.0,0.0,6.32
20121107:0810,269.33,317.29,6.63
20121107:0910,473.34,548.69,6.94
20121107:1010,644.67,755.63,7.66
20121107:1110,207.19,249.48,8.38
20121107:1210,202.35,244.76,9.1
20121107:1310,120.69,154.56,9.36
20121107:1410,280.86,332.15,9.62
20121107:1510,64.68,91.74,9.88
20121107:1610,0.0,0.0,9.28
20121107:1710,0.0,0.0,8.68
20121107:1810,0.0,0.0,8.07
20121107:1910,0.0,0.0,8.08
20121107:2010,0.0,0.0,8.08
20121107:2110,0.0,0.0,8.08
20121107:2210,0.0,0.0,8.26
20121107:2310,0.0,0.0,8.43
20121108:0010,0.0,0.0,8.6
20121108:0110,0.0,0.0,8.64
20121108:0210,0.0,0.0,8.68
20121108:0310,0.0,0.0,8.71
20121108:0410,0.0,0.0,8.68
20121108:0510,0.0,0.0,8.64
20121108:0610,0.0,0.0,8.61
20121108:0710,0.0,0.0,8.78
20121108:0810,142.21,177.61,8.96
20121108:0910,225.93,269.82,9.14
20121108:1010,436.09,509.3,9.81
20121108:1110,581.15,684.42,10.47
20121108:1210,400.43,471.22,11.14
20121108:1310,203.18,247.69,11.07
20121108:1410,16.37,32.31,10.99
20121108:1510,25.29,44.12,10.92
20121108:1610,0.0,0.0,9.67
20121108:1710,0.0,0.0,8.42
20121108:1810,0.0,0.0,7.16
20121108:1910,0.0,0.0,6.41
20121108:2010,0.0,0.0,5.65
20121108:2110,0.0,0.0,4.89
20121108:2210,0.0,0.0,4.73
20121108:2310,0.0,0.0,4.57
20121109:0010,0.0,0.0,4.4
20121109:0110,0.0,0.0,5.35
20121109:0210,0.0,0.0,6.3
20121109:0310,0.0,0.0,7.25
20121109:0410,0.0,0.0,7.29
20121109:0510,0.0,0.0,7.32
20121109:0610,0.0,0.0,7.36
20121109:0710,0.0,0.0,7.82
20121109:0810,88.39,117.28,8.28
20121109:0910,16.56,32.31,8.74
20121109:1010,60.97,87.06,9.42
20121109:1110,26.03,44.88,10.09
20121109:1210,31.62,52.06,10.77
20121109:1310,70.1,97.99,10.56
20121109:1410,18.43,35.01,10.34
20121109:1510,232.6,284.48,10.13
20121109:1610,0.0,1.17,9.49
20121109:1710,0.0,0.0,8.85
20121109:1810,0.0,0.0,8.22
20121109:1910,0.0,0.0,8.37
20121109:2010,0.0,0.0,8.53
20121109:2110,0.0,0.0,8.69
20121109:2210,0.0,0.0,8.98
20121109:2310,0.0,0.0,9.28
20121110:0010,0.0,0.0,9.57
20121110:0110,0.0,0.0,9.3
20121110:0210,0.0,0.0,9.03
20121110:0310,0.0,0.0,8.76
20121110:0410,0.0,0.0,8.66
20121110:0510,0.0,0.0,8.55
20121110:0610,0.0,0.0,8.45
20121110:0710,0.0,0.0,8.37
20121110:0810,0.62,7.18,8.29
20121110:0910,55.57,80.2,8.21
20121110:1010,57.25,82.58,8.71
20121110:1110,88.58,119.02,9.2
20121110:1210,31.73,52.06,9.7
20121110:1310,100.71,132.71,9.34
20121110:1410,81.48,110.42,8.97
20121110:1510,9.52,22.44,8.61
20121110:1610,0.0,0.0,7.93
20121110:1710,0.0,0.0,7.26
20121110:1810,0.0,0.0,6.59
20121110:1910,0.0,0.0,5.84
20121110:2010,0.0,0.0,5.1
20121110:2110,0.0,0.0,4.35
20121110:2210,0.0,0.0,3.85
20121110:2310,0.0,0.0,3.34
20121111:0010,0.0,0.0,2.83
20121111:0110,0.0,0.0,2.5
20121111:0210,0.0,0.0,2.16
20121111:0310,0.0,0.0,1.82
20121111:0410,0.0,0.0,1.52
20121111:0510,0.0,0.0,1.23
20121111:0610,0.0,0.0,0.93
20121111:0710,0.0,0.0,1.6
20121111:0810,233.47,273.21,2.26
20121111:0910,467.7,537.01,2.93
20121111:1010,633.24,742.22,4.59
20121111:1110,681.54,809.58,6.25
20121111:1210,682.76,816.49,7.91
20121111:1310,567.02,671.07,8.19
20121111:1410,452.95,534.78,8.47
20121111:1510,233.88,287.12,8.75
20121111:1610,0.0,0.0,7.03
20121111:1710,0.0,0.0,5.3
20121111:1810,0.0,0.0,3.58
20121111:1910,0.0,0.0,3.09
20121111:2010,0.0,0.0,2.61
20121111:2110,0.0,0.0,2.13
20121111:2210,0.0,0.0,2.57
20121111:2310,0.0,0.0,3.0
20121112:0010,0.0,0.0,3.43
20121112:0110,0.0,0.0,3.8
20121112:0210,0.0,0.0,4.17
20121112:0310,0.0,0.0,4.54
20121112:0410,0.0,0.0,4.86
20121112:0510,0.0,0.0,5.19
20121112:0610,0.0,0.0,5.51
20121112:0710,0.0,0.0,6.2
20121112:0810,10.24,23.34,6.9
20121112:0910,5.47,16.16,7.59
20121112:1010,15.3,30.52,8.06
20121112:1110,68.18,95.14,8.53
20121112:1210,55.0,79.88,9.0
20121112:1310,20.55,37.7,9.52
20121112:1410,33.19,53.85,10.03
20121112:1510,19.44,36.4,10.55
20121112:1610,0.0,0.0,10.73
20121112:1710,0.0,0.0,10.92
20121112:1810,0.0,0.0,11.1
20121112:1910,0.0,0.0,11.03
20121112:2010,0.0,0.0,10.95
20121112:2110,0.0,0.0,10.87
20121112:2210,0.0,0.0,10.83
20121112:2310,0.0,0.0,10.79
20121113:0010,0.0,0.0,10.74
20121113:0110,0.0,0.0,10.8
20121113:0210,0.0,0.0,10.86
20121113:0310,0.0,0.0,10.91
20121113:0410,0.0,0.0,10.81
20121113:0510,0.0,0.0,10.71
20121113:0610,0.0,0.0,10.61
20121113:0710,0.0,0.0,10.77
20121113:0810,5.36,16.16,10.94
20121113:0910,11.86,26.03,11.11
20121113:1010,21.69,39.49,11.57
20121113:1110,280.08,334.22,12.03
20121113:1210,601.5,711.67,12.49
20121113:1310,331.8,393.79,12.59
20121113:1410,60.27,87.13,12.68
20121113:1510,7.54,19.75,12.78
20121113:1610,0.0,0.0,11.72
20121113:1710,0.0,0.0,10.66
20121113:1810,0.0,0.0,9.6
20121113:1910,0.0,0.0,9.3
20121113:2010,0.0,0.0,8.99
20121113:2110,0.0,0.0,8.68
20121113:2210,0.0,0.0,8.52
20121113:2310,0.0,0.0,8.36
20121114:0010,0.0,0.0,8.2
20121114:0110,0.0,0.0,8.59
20121114:0210,0.0,0.0,8.98
20121114:0310,0.0,0.0,9.36
20121114:0410,0.0,0.0,9.05
20121114:0510,0.0,0.0,8.75
20121114:0610,0.0,0.0,8.44
20121114:0710,0.0,0.0,8.51
20121114:0810,6.56,17.95,8.57
20121114:0910,16.57,32.31,8.64
20121114:1010,462.68,545.19,9.18
20121114:1110,641.54,771.93,9.71
20121114:1210,640.5,774.74,10.25
20121114:1310,544.71,651.22,10.28
20121114:1410,450.93,537.04,10.32
20121114:1510,204.69,255.03,10.35
20121114:1610,0.0,0.0,8.91
20121114:1710,0.0,0.0,7.47
20121114:1810,0.0,0.0,6.03
20121114:1910,0.0,0.0,5.33
20121114:2010,0.0,0.0,4.63
20121114:2110,0.0,0.0,3.93
20121114:2210,0.0,0.0,3.56
20121114:2310,0.0,0.0,3.19
20121115:0010,0.0,0.0,2.81
20121115:0110,0.0,0.0,3.29
20121115:0210,0.0,0.0,3.77
20121115:0310,0.0,0.0,4.24
20121115:0410,0.0,0.0,4.46
20121115:0510,0.0,0.0,4.67
20121115:0610,0.0,0.0,4.89
20121115:0710,0.0,0.0,5.11
20121115:0810,9.08,21.54,5.34
20121115:0910,13.51,27.82,5.57
20121115:1010,27.22,45.78,6.14
20121115:1110,126.06,159.68,6.71
20121115:1210,84.69,113.78,7.28
20121115:1310,105.27,136.65,7.19
20121115:1410,394.4,464.43,7.1
20121115:1510,167.77,209.53,7.01
20121115:1610,0.0,0.0,6.64
20121115:1710,0.0,0.0,6.28
20121115:1810,0.0,0.0,5.91
20121115:1910,0.0,0.0,5.74
20121115:2010,0.0,0.0,5.56
20121115:2110,0.0,0.0,5.38
20121115:2210,0.0,0.0,5.4
20121115:2310,0.0,0.0,5.42
20121116:0010,0.0,0.0,5.43
20121116:0110,0.0,0.0,5.54
20121116:0210,0.0,0.0,5.65
20121116:0310,0.0,0.0,5.76
20121116:0410,0.0,0.0,5.97
20121116:0510,0.0,0.0,6.19
20121116:0610,0.0,0.0,6.4
20121116:0710,0.0,0.0,6.82
20121116:0810,7.19,18.85,7.24
20121116:0910,29.87,49.37,7.66
20121116:1010,47.45,70.91,8.31
20121116:1110,291.83,347.18,8.96
20121116:1210,19.83,36.8,9.61
20121116:1310,19.16,35.9,9.56
20121116:1410,5.96,17.05,9.5
20121116:1510,142.27,181.85,9.45
20121116:1610,0.0,0.0,9.19
20121116:1710,0.0,0.0,8.93
20121116:1810,0.0,0.0,8.68
20121116:1910,0.0,0.0,8.72
20121116:2010,0.0,0.0,8.77
20121116:2110,0.0,0.0,8.82
20121116:2210,0.0,0.0,9.11
20121116:2310,0.0,0.0,9.41
20121117:0010,0.0,0.0,9.7
20121117:0110,0.0,0.0,10.15
20121117:0210,0.0,0.0,10.59
20121117:0310,0.0,0.0,11.03
20121117:0410,0.0,0.0,11.07
20121117:0510,0.0,0.0,11.12
20121117:0610,0.0,0.0,11.16
20121117:0710,0.0,0.0,11.07
20121117:0810,2.3,10.77,10.98
20121117:0910,39.42,61.61,10.89
20121117:1010,116.98,150.92,10.83
20121117:1110,15.73,31.42,10.77
20121117:1210,41.79,64.63,10.71
20121117:1310,53.06,78.09,10.33
20121117:1410,11.93,26.03,9.95
20121117:1510,23.67,41.89,9.57
20121117:1610,0.0,0.0,8.97
20121117:1710,0.0,0.0,8.37
20121117:1810,0.0,0.0,7.76
20121117:1910,0.0,0.0,7.27
20121117:2010,0.0,0.0,6.78
20121117:2110,0.0,0.0,6.29
20121117:2210,0.0,0.0,5.78
20121117:2310,0.0,0.0,5.27
20121118:0010,0.0,0.0,4.76
20121118:0110,0.0,0.0,4.09
20121118:0210,0.0,0.0,3.42
20121118:0310,0.0,0.0,2.74
20121118:0410,0.0,0.0,2.24
20121118:0510,0.0,0.0,1.75
20121118:0610,0.0,0.0,1.25
20121118:0710,0.0,0.0,1.64
20121118:0810,136.82,167.64,2.04
20121118:0910,409.44,469.94,2.44
20121118:1010,570.98,669.09,3.95
20121118:1110,617.4,735.86,5.45
20121118:1210,620.98,748.59,6.95
20121118:1310,451.43,534.66,7.13
20121118:1410,404.12,479.66,7.32
20121118:1510,187.12,233.26,7.5
20121118:1610,0.0,0.0,5.6
20121118:1710,0.0,0.0,3.7
20121118:1810,0.0,0.0,1.81
20121118:1910,0.0,0.0,1.94
20121118:2010,0.0,0.0,2.08
20121118:2110,0.0,0.0,2.21
20121118:2210,0.0,0.0,2.49
20121118:2310,0.0,0.0,2.78
20121119:0010,0.0,0.0,3.06
20121119:0110,0.0,0.0,3.55
20121119:0210,0.0,0.0,4.04
20121119:0310,0.0,0.0,4.52
20121119:0410,0.0,0.0,4.91
20121119:0510,0.0,0.0,5.29
20121119:0610,0.0,0.0,5.68
20121119:0710,0.0,0.0,6.36
20121119:0810,0.0,5.39,7.03
20121119:0910,28.49,47.57,7.71
20121119:1010,59.03,84.32,8.55
20121119:1110,160.01,197.3,9.38
20121119:1210,476.32,550.49,10.21
20121119:1310,112.54,145.26,10.1
20121119:1410,63.77,90.0,9.99
20121119:1510,16.82,32.82,9.88
20121119:1610,0.0,0.0,9.92
20121119:1710,0.0,0.0,9.96
20121119:1810,0.0,0.0,10.01
20121119:1910,0.0,0.0,10.19
20121119:2010,0.0,0.0,10.37
20121119:2110,0.0,0.0,10.55
20121119:2210,0.0,0.0,10.8
20121119:2310,0.0,0.0,11.05
20121120:0010,0.0,0.0,11.29
20121120:0110,0.0,0.0,11.06
20121120:0210,0.0,0.0,10.82
20121120:0310,0.0,0.0,10.58
20121120:0410,0.0,0.0,10.69
20121120:0510,0.0,0.0,10.81
20121120:0610,0.0,0.0,10.92
20121120:0710,0.0,0.0,11.09
20121120:0810,5.35,16.16,11.25
20121120:0910,17.67,34.11,11.42
20121120:1010,24.45,43.08,11.68
20121120:1110,12.44,26.93,11.94
20121120:1210,146.05,183.9,12.2
20121120:1310,25.08,43.98,12.21
20121120:1410,93.85,125.16,12.22
20121120:1510,0.23,6.28,12.23
20121120:1610,0.0,0.0,12.12
20121120:1710,0.0,0.0,12.01
20121120:1810,0.0,0.0,11.9
20121120:1910,0.0,0.0,11.72
20121120:2010,0.0,0.0,11.55
20121120:2110,0.0,0.0,11.37
20121120:2210,0.0,0.0,11.23
20121120:2310,0.0,0.0,11.09
20121121:0010,0.0,0.0,10.95
20121121:0110,0.0,0.0,10.46
20121121:0210,0.0,0.0,9.97
20121121:0310,0.0,0.0,9.47
20121121:0410,0.0,0.0,9.34
20121121:0510,0.0,0.0,9.2
20121121:0610,0.0,0.0,9.07
20121121:0710,0.0,0.0,9.26
20121121:0810,0.25,6.28,9.46
20121121:0910,7.68,19.75,9.65
20121121:1010,16.48,32.31,9.75
20121121:1110,15.16,30.52,9.84
20121121:1210,13.21,27.82,9.94
20121121:1310,12.62,26.93,9.22
20121121:1410,182.59,220.42,8.5
20121121:1510,15.88,31.3,7.78
20121121:1610,0.0,0.0,7.31
20121121:1710,0.0,0.0,6.84
20121121:1810,0.0,0.0,6.38
20121121:1910,0.0,0.0,6.41
20121121:2010,0.0,0.0,6.45
20121121:2110,0.0,0.0,6.48
20121121:2210,0.0,0.0,6.91
20121121:2310,0.0,0.0,7.34
20121122:0010,0.0,0.0,7.76
20121122:0110,0.0,0.0,8.06
20121122:0210,0.0,0.0,8.35
20121122:0310,0.0,0.0,8.64
20121122:0410,0.0,0.0,8.92
20121122:0510,0.0,0.0,9.21
20121122:0610,0.0,0.0,9.49
20121122:0710,0.0,0.0,9.92
20121122:0810,42.42,64.69,10.35
20121122:0910,33.95,54.8,10.78
20121122:1010,535.25,619.87,11.32
20121122:1110,277.4,328.3,11.86
20121122:1210,616.9,718.03,12.4
20121122:1310,93.15,124.45,12.06
20121122:1410,56.85,82.46,11.73
20121122:1510,4.81,15.26,11.39
20121122:1610,0.0,0.0,11.24
20121122:1710,0.0,0.0,11.1
20121122:1810,0.0,0.0,10.95
20121122:1910,0.0,0.0,10.69
20121122:2010,0.0,0.0,10.43
20121122:2110,0.0,0.0,10.17
20121122:2210,0.0,0.0,9.83
20121122:2310,0.0,0.0,9.49
20121123:0010,0.0,0.0,9.14
20121123:0110,0.0,0.0,8.54
20121123:0210,0.0,0.0,7.93
20121123:0310,0.0,0.0,7.32
20121123:0410,0.0,0.0,7.01
20121123:0510,0.0,0.0,6.69
20121123:0610,0.0,0.0,6.38
20121123:0710,0.0,0.0,6.37
20121123:0810,35.67,55.77,6.36
20121123:0910,49.72,72.59,6.35
20121123:1010,44.7,67.32,7.47
20121123:1110,116.78,149.87,8.58
20121123:1210,626.82,748.77,9.7
20121123:1310,316.0,373.88,9.37
20121123:1410,248.45,297.63,9.03
20121123:1510,26.3,45.22,8.7
20121123:1610,0.0,0.0,7.51
20121123:1710,0.0,0.0,6.33
20121123:1810,0.0,0.0,5.14
20121123:1910,0.0,0.0,4.66
20121123:2010,0.0,0.0,4.18
20121123:2110,0.0,0.0,3.69
20121123:2210,0.0,0.0,3.71
20121123:2310,0.0,0.0,3.73
20121124:0010,0.0,0.0,3.74
20121124:0110,0.0,0.0,3.46
20121124:0210,0.0,0.0,3.18
20121124:0310,0.0,0.0,2.89
20121124:0410,0.0,0.0,3.16
20121124:0510,0.0,0.0,3.42
20121124:0610,0.0,0.0,3.69
20121124:0710,0.0,0.0,4.52
20121124:0810,2.4,10.77,5.35
20121124:0910,23.0,40.39,6.18
20121124:1010,44.9,67.32,6.79
20121124:1110,14.7,29.62,7.39
20121124:1210,28.46,47.57,8.0
20121124:1310,19.31,35.9,8.28
20121124:1410,10.15,23.34,8.55
20121124:1510,1.43,8.98,8.83
20121124:1610,0.0,0.0,8.73
20121124:1710,0.0,0.0,8.63
20121124:1810,0.0,0.0,8.52
20121124:1910,0.0,0.0,8.82
20121124:2010,0.0,0.0,9.12
20121124:2110,0.0,0.0,9.42
20121124:2210,0.0,0.0,10.16
20121124:2310,0.0,0.0,10.91
20121125:0010,0.0,0.0,11.65
20121125:0110,0.0,0.0,10.81
20121125:0210,0.0,0.0,9.96
20121125:0310,0.0,0.0,9.11
20121125:0410,0.0,0.0,8.37
20121125:0510,0.0,0.0,7.62
20121125:0610,0.0,0.0,6.88
20121125:0710,0.0,0.0,7.01
20121125:0810,45.11,67.0,7.13
20121125:0910,350.75,400.82,7.26
20121125:1010,534.9,611.14,8.47
20121125:1110,609.8,704.78,9.67
20121125:1210,561.51,654.23,10.87
20121125:1310,41.91,64.63,10.44
20121125:1410,199.61,241.57,10.02
20121125:1510,82.06,112.39,9.59
20121125:1610,0.0,0.0,9.6
20121125:1710,0.0,0.0,9.61
20121125:1810,0.0,0.0,9.61
20121125:1910,0.0,0.0,9.53
20121125:2010,0.0,0.0,9.45
20121125:2110,0.0,0.0,9.36
20121125:2210,0.0,0.0,9.2
20121125:2310,0.0,0.0,9.04
20121126:0010,0.0,0.0,8.87
20121126:0110,0.0,0.0,8.8
20121126:0210,0.0,0.0,8.72
20121126:0310,0.0,0.0,8.64
20121126:0410,0.0,0.0,8.54
20121126:0510,0.0,0.0,8.43
20121126:0610,0.0,0.0,8.33
20121126:0710,0.0,0.0,8.26
20121126:0810,0.0,2.69,8.18
20121126:0910,416.86,489.02,8.11
20121126:1010,8.92,21.54,8.47
20121126:1110,600.33,717.34,8.82
20121126:1210,241.87,290.12,9.17
20121126:1310,10.75,24.23,8.77
20121126:1410,25.51,43.98,8.36
20121126:1510,14.23,29.13,7.96
20121126:1610,0.0,0.0,7.27
20121126:1710,0.0,0.0,6.58
20121126:1810,0.0,0.0,5.89
20121126:1910,0.0,0.0,5.56
20121126:2010,0.0,0.0,5.23
20121126:2110,0.0,0.0,4.9
20121126:2210,0.0,0.0,5.03
20121126:2310,0.0,0.0,5.17
20121127:0010,0.0,0.0,5.3
20121127:0110,0.0,0.0,5.18
20121127:0210,0.0,0.0,5.06
20121127:0310,0.0,0.0,4.94
20121127:0410,0.0,0.0,4.97
20121127:0510,0.0,0.0,5.01
20121127:0610,0.0,0.0,5.04
20121127:0710,0.0,0.0,5.3
20121127:0810,1.05,8.08,5.56
20121127:0910,51.49,74.28,5.82
20121127:1010,30.87,50.26,6.34
20121127:1110,9.01,21.54,6.85
20121127:1210,22.88,40.39,7.36
20121127:1310,43.36,65.52,7.22
20121127:1410,4.4,14.36,7.08
20121127:1510,5.5,16.16,6.94
20121127:1610,0.0,0.0,6.61
20121127:1710,0.0,0.0,6.29
20121127:1810,0.0,0.0,5.97
20121127:1910,0.0,0.0,5.83
20121127:2010,0.0,0.0,5.69
20121127:2110,0.0,0.0,5.55
20121127:2210,0.0,0.0,5.43
20121127:2310,0.0,0.0,5.32
20121128:0010,0.0,0.0,5.2
20121128:0110,0.0,0.0,5.09
20121128:0210,0.0,0.0,4.97
20121128:0310,0.0,0.0,4.85
20121128:0410,0.0,0.0,4.85
20121128:0510,0.0,0.0,4.85
20121128:0610,0.0,0.0,4.85
20121128:0710,0.0,0.0,4.97
20121128:0810,0.0,3.59,5.08
20121128:0910,4.45,14.36,5.2
20121128:1010,12.23,26.03,5.64
20121128:1110,26.59,44.88,6.07
20121128:1210,12.17,26.03,6.51
20121128:1310,129.48,161.28,6.35
20121128:1410,11.55,25.13,6.18
20121128:1510,19.15,35.52,6.02
20121128:1610,0.0,0.0,5.45
20121128:1710,0.0,0.0,4.89
20121128:1810,0.0,0.0,4.32
20121128:1910,0.0,0.0,3.85
20121128:2010,0.0,0.0,3.37
20121128:2110,0.0,0.0,2.89
20121128:2210,0.0,0.0,2.53
20121128:2310,0.0,0.0,2.16
20121129:0010,0.0,0.0,1.79
20121129:0110,0.0,0.0,1.35
20121129:0210,0.0,0.0,0.9
20121129:0310,0.0,0.0,0.45
20121129:0410,0.0,0.0,0.32
20121129:0510,0.0,0.0,0.2
20121129:0610,0.0,0.0,0.07
20121129:0710,0.0,0.0,0.25
20121129:0810,0.0,3.59,0.44
20121129:0910,51.1,72.29,0.63
20121129:1010,32.33,51.16,1.78
20121129:1110,170.23,203.21,2.92
20121129:1210,46.26,68.22,4.07
20121129:1310,225.15,263.42,3.92
20121129:1410,349.92,401.59,3.76
20121129:1510,118.48,151.01,3.61
20121129:1610,0.0,0.0,2.48
20121129:1710,0.0,0.0,1.35
20121129:1810,0.0,0.0,0.23
20121129:1910,0.0,0.0,-0.26
20121129:2010,0.0,0.0,-0.74
20121129:2110,0.0,0.0,-1.23
20121129:2210,0.0,0.0,-1.48
20121129:2310,0.0,0.0,-1.72
20121130:0010,0.0,0.0,-1.97
20121130:0110,0.0,0.0,-2.0
20121130:0210,0.0,0.0,-2.04
20121130:0310,0.0,0.0,-2.08
20121130:0410,0.0,0.0,-2.28
20121130:0510,0.0,0.0,-2.47
20121130:0610,0.0,0.0,-2.67
20121130:0710,0.0,0.0,-2.41
20121130:0810,9.97,22.13,-2.16
20121130:0910,299.76,338.68,-1.9
20121130:1010,505.43,574.45,-0.28
20121130:1110,612.57,708.87,1.33
20121130:1210,638.01,746.0,2.94
20121130:1310,399.84,458.87,3.03
20121130:1410,233.64,273.52,3.11
20121130:1510,42.28,63.79,3.2
20121130:1610,0.0,0.0,1.88
20121130:1710,0.0,0.0,0.56
20121130:1810,0.0,0.0,-0.76
20121130:1910,0.0,0.0,-0.82
20121130:2010,0.0,0.0,-0.87
20121130:2110,0.0,0.0,-0.92
20121130:2210,0.0,0.0,-1.11
20121130:2310,0.0,0.0,-1.3
20121201:0010,0.0,0.0,-1.5
20121201:0110,0.0,0.0,-1.69
20121201:0210,0.0,0.0,-1.89
20121201:0310,0.0,0.0,-2.08
20121201:0410,0.0,0.0,-2.32
20121201:0510,0.0,0.0,-2.56
20121201:0610,0.0,0.0,-2.79
20121201:0710,0.0,0.0,-2.27
20121201:0810,0.0,1.8,-1.75
20121201:0910,363.06,405.41,-1.23
20121201:1010,460.09,514.4,0.48
20121201:1110,109.88,137.95,2.19
20121201:1210,123.14,153.19,3.89
20121201:1310,446.87,506.65,4.23
