time,irradiance,temp,wind
20130508:1510,386.73,23.88,1.2
20130508:1610,160.25,22.84,1.16
20130508:1710,90.25,21.79,1.12
20130508:1810,9.52,20.75,1.08
20130508:1910,0.0,19.86,0.97
20130508:2010,0.0,18.97,0.86
20130508:2110,0.0,18.08,0.76
20130508:2210,0.0,17.85,0.88
20130508:2310,0.0,17.62,1.01
20130509:0010,0.0,17.39,1.13
20130509:0110,0.0,17.13,0.93
20130509:0210,0.0,16.86,0.74
20130509:0310,0.0,16.59,0.54
20130509:0410,0.0,16.58,0.59
20130509:0510,7.79,16.56,0.65
20130509:0610,87.44,16.55,0.7
20130509:0710,180.82,17.52,0.63
20130509:0810,555.96,18.5,0.56
20130509:0910,730.82,19.48,0.48
20130509:1010,192.6,19.83,0.68
20130509:1110,306.33,20.18,0.87
20130509:1210,437.78,20.53,1.06
20130509:1310,136.39,20.23,0.8
20130509:1410,93.08,19.94,0.55
20130509:1510,112.43,19.64,0.29
20130509:1610,127.0,19.15,0.33
20130509:1710,81.55,18.67,0.36
20130509:1810,4.33,18.18,0.4
20130509:1910,0.0,17.97,0.48
20130509:2010,0.0,17.77,0.57
20130509:2110,0.0,17.56,0.65
20130509:2210,0.0,17.58,0.59
20130509:2310,0.0,17.6,0.54
20130510:0010,0.0,17.62,0.48
20130510:0110,0.0,16.83,1.04
20130510:0210,0.0,16.03,1.6
20130510:0310,0.0,15.24,2.17
20130510:0410,0.0,14.67,2.25
20130510:0510,8.66,14.1,2.34
20130510:0610,31.33,13.53,2.43
20130510:0710,85.7,13.63,2.45
20130510:0810,132.7,13.74,2.46
20130510:0910,154.82,13.85,2.48
20130510:1010,99.53,14.59,2.51
20130510:1110,76.49,15.33,2.54
20130510:1210,82.02,16.07,2.57
20130510:1310,90.31,16.45,2.69
20130510:1410,93.08,16.84,2.82
20130510:1510,68.19,17.22,2.95
20130510:1610,54.37,16.55,2.76
20130510:1710,40.55,15.87,2.57
20130510:1810,18.18,15.2,2.37
20130510:1910,0.0,14.69,2.1
20130510:2010,0.0,14.19,1.82
20130510:2110,0.0,13.68,1.54
20130510:2210,0.0,13.52,1.44
20130510:2310,0.0,13.35,1.34
20130511:0010,0.0,13.19,1.24
20130511:0110,0.0,12.69,1.25
20130511:0210,0.0,12.19,1.26
20130511:0310,0.0,11.69,1.27
20130511:0410,0.0,11.65,1.84
20130511:0510,39.56,11.6,2.42
20130511:0610,155.2,11.56,2.99
20130511:0710,370.86,12.32,3.23
20130511:0810,650.05,13.09,3.46
20130511:0910,424.72,13.86,3.7
20130511:1010,176.02,14.6,3.69
20130511:1110,212.88,15.35,3.68
20130511:1210,306.2,16.09,3.67
20130511:1310,298.92,16.57,3.66
20130511:1410,85.7,17.04,3.64
20130511:1510,122.57,17.52,3.63
20130511:1610,244.84,16.87,3.06
20130511:1710,113.48,16.22,2.49
20130511:1810,32.03,15.57,1.92
20130511:1910,0.0,14.7,1.97
20130511:2010,0.0,13.83,2.03
20130511:2110,0.0,12.96,2.08
20130511:2210,0.0,12.73,2.19
20130511:2310,0.0,12.5,2.29
20130512:0010,0.0,12.27,2.4
20130512:0110,0.0,12.05,2.06
20130512:0210,0.0,11.82,1.72
20130512:0310,0.0,11.59,1.38
20130512:0410,0.0,11.42,1.66
20130512:0510,31.33,11.25,1.93
20130512:0610,68.19,11.08,2.21
20130512:0710,82.94,11.65,2.28
20130512:0810,176.02,12.23,2.34
20130512:0910,461.98,12.81,2.41
20130512:1010,229.46,13.61,2.8
20130512:1110,333.07,14.4,3.18
20130512:1210,239.6,15.2,3.56
20130512:1310,285.49,15.4,3.54
20130512:1410,708.39,15.6,3.51
20130512:1510,488.2,15.8,3.49
20130512:1610,318.25,15.11,3.15
20130512:1710,122.81,14.42,2.81
20130512:1810,34.63,13.73,2.47
20130512:1910,0.0,13.04,2.33
20130512:2010,0.0,12.34,2.18
20130512:2110,0.0,11.65,2.04
20130512:2210,0.0,11.36,2.1
20130512:2310,0.0,11.08,2.15
20130513:0010,0.0,10.79,2.21
20130513:0110,0.0,10.36,2.24
20130513:0210,0.0,9.92,2.27
20130513:0310,0.0,9.49,2.3
20130513:0410,0.0,9.74,2.07
20130513:0510,39.49,9.99,1.83
20130513:0610,241.75,10.25,1.6
20130513:0710,476.38,12.05,1.85
20130513:0810,705.16,13.86,2.11
20130513:0910,901.33,15.67,2.36
20130513:1010,1005.4,16.91,2.46
20130513:1110,1088.22,18.16,2.55
20130513:1210,1052.17,19.4,2.65
20130513:1310,942.44,19.88,2.71
20130513:1410,783.34,20.37,2.78
20130513:1510,570.88,20.85,2.84
20130513:1610,332.89,20.11,2.43
20130513:1710,108.25,19.37,2.02
20130513:1810,35.49,18.63,1.61
20130513:1910,0.0,17.25,1.46
20130513:2010,0.0,15.87,1.31
20130513:2110,0.0,14.49,1.16
20130513:2210,0.0,13.94,1.09
20130513:2310,0.0,13.4,1.03
20130514:0010,0.0,12.85,0.97
20130514:0110,0.0,12.29,0.79
20130514:0210,0.0,11.72,0.62
20130514:0310,0.0,11.16,0.44
20130514:0410,0.0,11.52,0.43
20130514:0510,40.57,11.87,0.42
20130514:0610,241.54,12.23,0.41
20130514:0710,477.32,14.54,0.63
20130514:0810,709.26,16.86,0.86
20130514:0910,900.78,19.18,1.08
20130514:1010,1004.87,20.38,1.57
20130514:1110,1087.5,21.59,2.06
20130514:1210,996.23,22.79,2.55
20130514:1310,773.93,22.88,2.96
20130514:1410,657.6,22.98,3.36
20130514:1510,526.03,23.07,3.77
20130514:1610,332.87,21.98,3.2
20130514:1710,109.35,20.88,2.64
20130514:1810,37.22,19.79,2.08
20130514:1910,0.0,18.76,2.08
20130514:2010,0.0,17.74,2.08
20130514:2110,0.0,16.71,2.08
20130514:2210,0.0,16.37,2.2
20130514:2310,0.0,16.04,2.32
20130515:0010,0.0,15.7,2.44
20130515:0110,0.0,15.43,2.13
20130515:0210,0.0,15.15,1.83
20130515:0310,0.0,14.87,1.52
20130515:0410,0.0,14.6,1.59
20130515:0510,41.42,14.33,1.66
20130515:0610,45.16,14.07,1.74
20130515:0710,90.31,14.05,1.66
20130515:0810,116.11,14.03,1.57
20130515:0910,113.35,14.01,1.49
20130515:1010,152.05,14.19,1.96
20130515:1110,144.68,14.38,2.44
20130515:1210,85.7,14.56,2.91
20130515:1310,90.31,15.32,2.18
20130515:1410,127.17,16.09,1.45
20130515:1510,89.39,16.85,0.72
20130515:1610,80.17,16.38,0.84
20130515:1710,78.33,15.91,0.97
20130515:1810,6.06,15.44,1.09
20130515:1910,0.0,15.22,0.95
20130515:2010,0.0,15.01,0.8
20130515:2110,0.0,14.79,0.66
20130515:2210,0.0,14.72,0.63
20130515:2310,0.0,14.66,0.61
20130516:0010,0.0,14.59,0.58
20130516:0110,0.0,13.85,0.82
20130516:0210,0.0,13.1,1.06
20130516:0310,0.0,12.35,1.3
20130516:0410,0.0,12.07,1.41
20130516:0510,20.27,11.78,1.52
20130516:0610,26.72,11.5,1.63
20130516:0710,66.35,12.04,1.66
20130516:0810,94.92,12.58,1.68
20130516:0910,141.92,13.12,1.71
20130516:1010,147.45,13.27,1.77
20130516:1110,82.94,13.43,1.82
20130516:1210,90.31,13.58,1.88
20130516:1310,143.76,13.67,1.66
20130516:1410,82.94,13.77,1.44
20130516:1510,95.84,13.86,1.23
20130516:1610,35.94,13.53,1.34
20130516:1710,20.27,13.21,1.45
20130516:1810,11.25,12.88,1.56
20130516:1910,0.0,12.47,1.42
20130516:2010,0.0,12.05,1.28
20130516:2110,0.0,11.64,1.14
20130516:2210,0.0,11.42,0.86
20130516:2310,0.0,11.19,0.58
20130517:0010,0.0,10.97,0.3
20130517:0110,0.0,10.52,0.31
20130517:0210,0.0,10.06,0.32
20130517:0310,0.0,9.6,0.33
20130517:0410,0.0,9.82,0.57
20130517:0510,46.02,10.04,0.82
20130517:0610,174.88,10.26,1.06
20130517:0710,337.19,11.22,1.09
20130517:0810,459.58,12.18,1.12
20130517:0910,435.49,13.14,1.14
20130517:1010,132.7,13.81,1.52
20130517:1110,382.49,14.48,1.9
20130517:1210,579.56,15.15,2.28
20130517:1310,874.91,15.23,2.18
20130517:1410,109.66,15.3,2.08
20130517:1510,86.63,15.38,1.99
20130517:1610,119.8,14.55,1.99
20130517:1710,123.95,13.73,2.0
20130517:1810,33.76,12.9,2.0
20130517:1910,0.0,12.33,2.06
20130517:2010,0.0,11.75,2.12
20130517:2110,0.0,11.18,2.18
20130517:2210,0.0,11.12,2.2
20130517:2310,0.0,11.07,2.22
20130518:0010,0.0,11.01,2.23
20130518:0110,0.0,10.95,2.09
20130518:0210,0.0,10.88,1.94
20130518:0310,0.0,10.81,1.79
20130518:0410,0.0,11.09,1.65
20130518:0510,51.75,11.37,1.51
20130518:0610,197.03,11.65,1.37
20130518:0710,169.86,12.35,1.57
20130518:0810,276.45,13.05,1.77
20130518:0910,178.78,13.75,1.97
20130518:1010,163.11,14.03,2.14
20130518:1110,148.37,14.32,2.31
20130518:1210,115.19,14.6,2.48
20130518:1310,134.55,14.38,2.38
20130518:1410,105.98,14.17,2.28
20130518:1510,215.71,13.95,2.18
20130518:1610,45.16,13.64,1.81
20130518:1710,35.02,13.32,1.44
20130518:1810,6.93,13.01,1.08
20130518:1910,0.0,12.63,1.01
20130518:2010,0.0,12.25,0.95
20130518:2110,0.0,11.87,0.88
20130518:2210,0.0,11.78,1.08
20130518:2310,0.0,11.69,1.27
20130519:0010,0.0,11.6,1.46
20130519:0110,0.0,11.04,1.78
20130519:0210,0.0,10.47,2.1
20130519:0310,0.0,9.91,2.41
20130519:0410,0.0,10.12,2.15
20130519:0510,52.34,10.32,1.89
20130519:0610,30.41,10.53,1.63
20130519:0710,121.64,11.57,2.13
20130519:0810,130.86,12.61,2.64
20130519:0910,118.88,13.65,3.14
20130519:1010,400.05,14.11,2.88
20130519:1110,411.01,14.57,2.62
20130519:1210,478.59,15.03,2.36
20130519:1310,429.04,15.22,2.22
20130519:1410,265.19,15.4,2.08
20130519:1510,289.06,15.59,1.94
20130519:1610,36.86,14.93,1.66
20130519:1710,127.09,14.26,1.37
20130519:1810,36.36,13.6,1.09
20130519:1910,0.0,12.71,1.13
20130519:2010,0.0,11.82,1.16
20130519:2110,0.0,10.93,1.2
20130519:2210,0.0,10.81,1.2
20130519:2310,0.0,10.68,1.21
20130520:0010,0.0,10.56,1.21
20130520:0110,0.0,10.09,1.18
20130520:0210,0.0,9.62,1.14
20130520:0310,0.0,9.15,1.1
20130520:0410,0.0,9.65,0.84
20130520:0510,49.04,10.15,0.58
20130520:0610,235.65,10.65,0.32
20130520:0710,476.92,11.62,0.68
20130520:0810,697.34,12.59,1.03
20130520:0910,883.86,13.56,1.39
20130520:1010,920.98,14.38,1.69
20130520:1110,1015.7,15.21,1.99
20130520:1210,949.85,16.03,2.29
20130520:1310,560.46,16.43,2.3
20130520:1410,705.37,16.83,2.32
20130520:1510,441.52,17.23,2.33
20130520:1610,108.74,16.58,1.8
20130520:1710,95.54,15.92,1.26
20130520:1810,11.25,15.27,0.73
20130520:1910,0.0,14.3,0.85
20130520:2010,0.0,13.33,0.97
20130520:2110,0.0,12.36,1.09
20130520:2210,0.0,12.18,0.91
20130520:2310,0.0,12.0,0.74
20130521:0010,0.0,11.82,0.57
20130521:0110,0.0,11.51,0.68
20130521:0210,0.0,11.19,0.79
20130521:0310,0.0,10.87,0.9
20130521:0410,0.0,10.97,0.78
20130521:0510,55.03,11.06,0.67
20130521:0610,93.08,11.16,0.55
20130521:0710,215.21,11.94,0.51
20130521:0810,510.22,12.73,0.48
20130521:0910,167.72,13.52,0.44
20130521:1010,96.76,14.0,0.69
20130521:1110,120.72,14.48,0.93
20130521:1210,164.04,14.96,1.17
20130521:1310,241.44,15.22,1.19
20130521:1410,282.96,15.48,1.2
20130521:1510,386.98,15.74,1.21
20130521:1610,189.65,15.39,1.09
20130521:1710,114.11,15.05,0.97
20130521:1810,31.16,14.7,0.86
20130521:1910,0.0,14.09,0.92
20130521:2010,0.0,13.47,0.98
20130521:2110,0.0,12.86,1.05
20130521:2210,0.0,12.9,1.15
20130521:2310,0.0,12.93,1.25
20130522:0010,0.0,12.97,1.35
20130522:0110,0.0,12.87,1.36
20130522:0210,0.0,12.76,1.37
20130522:0310,0.0,12.65,1.38
20130522:0410,0.0,12.64,1.71
20130522:0510,40.55,12.62,2.05
20130522:0610,66.35,12.61,2.39
20130522:0710,61.74,12.89,2.59
20130522:0810,92.15,13.17,2.8
20130522:0910,104.13,13.45,3.01
20130522:1010,125.33,13.91,3.21
20130522:1110,156.66,14.36,3.41
20130522:1210,169.56,14.82,3.61
20130522:1310,72.8,15.07,3.38
20130522:1410,73.72,15.32,3.15
20130522:1510,124.41,15.57,2.92
20130522:1610,56.21,14.89,2.94
20130522:1710,22.12,14.22,2.96
20130522:1810,6.93,13.54,2.98
20130522:1910,0.0,13.04,2.89
20130522:2010,0.0,12.53,2.8
20130522:2110,0.0,12.03,2.72
20130522:2210,0.0,11.87,2.69
20130522:2310,0.0,11.7,2.66
20130523:0010,0.0,11.54,2.63
20130523:0110,0.0,10.63,2.49
20130523:0210,0.0,9.72,2.34
20130523:0310,0.0,8.81,2.19
20130523:0410,0.0,8.94,2.2
20130523:0510,23.96,9.07,2.21
20130523:0610,57.14,9.2,2.22
20130523:0710,105.98,10.75,2.24
20130523:0810,441.53,12.31,2.27
20130523:0910,856.41,13.86,2.29
20130523:1010,993.7,14.58,2.46
20130523:1110,1075.14,15.29,2.62
20130523:1210,876.38,16.01,2.79
20130523:1310,787.86,15.46,2.94
20130523:1410,746.19,14.91,3.1
20130523:1510,115.19,14.36,3.26
20130523:1610,61.74,13.38,2.98
20130523:1710,46.08,12.39,2.7
20130523:1810,12.12,11.41,2.43
20130523:1910,0.0,10.61,2.08
20130523:2010,0.0,9.81,1.73
20130523:2110,0.0,9.01,1.38
20130523:2210,0.0,8.62,1.64
20130523:2310,0.0,8.23,1.9
20130524:0010,0.0,7.84,2.17
20130524:0110,0.0,7.4,2.01
20130524:0210,0.0,6.95,1.85
20130524:0310,0.0,6.5,1.7
20130524:0410,0.0,6.52,2.05
20130524:0510,17.51,6.54,2.4
20130524:0610,94.92,6.56,2.74
20130524:0710,412.24,7.38,2.9
20130524:0810,339.99,8.21,3.05
20130524:0910,104.13,9.03,3.2
20130524:1010,445.0,9.86,3.17
20130524:1110,515.96,10.7,3.14
20130524:1210,120.72,11.53,3.1
20130524:1310,626.41,11.93,3.06
20130524:1410,520.02,12.34,3.02
20130524:1510,485.38,12.74,2.98
20130524:1610,207.22,12.21,2.48
20130524:1710,139.23,11.69,1.99
20130524:1810,37.22,11.16,1.49
20130524:1910,0.0,10.56,1.18
20130524:2010,0.0,9.95,0.86
20130524:2110,0.0,9.35,0.55
20130524:2210,0.0,9.15,0.87
20130524:2310,0.0,8.94,1.2
20130525:0010,0.0,8.74,1.52
20130525:0110,0.0,8.2,1.33
20130525:0210,0.0,7.65,1.14
20130525:0310,0.0,7.1,0.95
20130525:0410,0.0,7.08,0.99
20130525:0510,11.06,7.05,1.03
20130525:0610,36.86,7.03,1.08
20130525:0710,66.35,7.72,1.5
20130525:0810,216.93,8.41,1.92
20130525:0910,318.5,9.1,2.34
20130525:1010,642.68,9.75,2.51
20130525:1110,731.87,10.4,2.68
20130525:1210,634.84,11.05,2.84
20130525:1310,728.25,11.43,3.02
20130525:1410,372.17,11.8,3.2
20130525:1510,102.29,12.18,3.38
20130525:1610,70.04,11.74,3.07
20130525:1710,102.9,11.3,2.76
20130525:1810,23.37,10.86,2.46
20130525:1910,0.0,10.34,2.16
20130525:2010,0.0,9.83,1.86
20130525:2110,0.0,9.31,1.56
20130525:2210,0.0,9.24,1.56
20130525:2310,0.0,9.16,1.56
20130526:0010,0.0,9.09,1.56
20130526:0110,0.0,8.56,1.47
20130526:0210,0.0,8.02,1.38
20130526:0310,0.0,7.49,1.3
20130526:0410,0.0,7.72,1.78
20130526:0510,40.55,7.94,2.26
20130526:0610,120.84,8.17,2.74
20130526:0710,296.35,9.37,2.94
20130526:0810,605.47,10.58,3.14
20130526:0910,284.38,11.79,3.34
20130526:1010,91.23,12.74,3.41
20130526:1110,787.71,13.68,3.49
20130526:1210,603.58,14.63,3.56
20130526:1310,851.29,14.98,3.55
20130526:1410,698.99,15.34,3.55
20130526:1510,498.48,15.69,3.54
20130526:1610,272.45,15.08,3.12
20130526:1710,93.29,14.47,2.7
20130526:1810,40.68,13.86,2.28
20130526:1910,0.0,12.96,2.2
20130526:2010,0.0,12.07,2.13
20130526:2110,0.0,11.17,2.06
20130526:2210,0.0,10.47,1.89
20130526:2310,0.0,9.78,1.72
20130527:0010,0.0,9.08,1.56
20130527:0110,0.0,8.28,1.48
20130527:0210,0.0,7.48,1.39
20130527:0310,0.0,6.68,1.31
20130527:0410,0.0,7.46,1.11
20130527:0510,60.65,8.24,0.91
20130527:0610,248.88,9.03,0.72
20130527:0710,473.03,11.26,0.8
20130527:0810,706.87,13.5,0.87
20130527:0910,894.39,15.73,0.95
20130527:1010,1002.57,17.07,0.99
20130527:1110,1077.68,18.42,1.03
20130527:1210,1043.98,19.76,1.08
20130527:1310,937.23,20.29,1.18
20130527:1410,790.81,20.81,1.29
20130527:1510,563.16,21.34,1.39
20130527:1610,312.71,20.55,1.31
20130527:1710,114.7,19.75,1.22
20130527:1810,33.76,18.96,1.13
20130527:1910,0.0,17.5,0.97
20130527:2010,0.0,16.05,0.82
20130527:2110,0.0,14.59,0.66
20130527:2210,0.0,14.05,1.11
20130527:2310,0.0,13.5,1.55
20130528:0010,0.0,12.96,2.0
20130528:0110,0.0,12.78,1.93
20130528:0210,0.0,12.6,1.86
20130528:0310,0.0,12.42,1.79
20130528:0410,0.0,12.65,1.61
20130528:0510,56.1,12.88,1.43
20130528:0610,163.3,13.12,1.26
20130528:0710,391.81,14.5,1.88
20130528:0810,105.06,15.88,2.51
20130528:0910,85.7,17.26,3.13
20130528:1010,75.57,17.53,3.0
20130528:1110,301.86,17.8,2.87
20130528:1210,280.38,18.07,2.74
20130528:1310,190.76,16.7,2.79
20130528:1410,91.23,15.33,2.84
20130528:1510,52.53,13.96,2.88
20130528:1610,45.16,13.45,2.66
20130528:1710,23.04,12.95,2.44
20130528:1810,8.66,12.44,2.22
20130528:1910,0.0,11.95,1.68
20130528:2010,0.0,11.47,1.14
20130528:2110,0.0,10.98,0.61
20130528:2210,0.0,10.49,0.62
20130528:2310,0.0,10.0,0.63
20130529:0010,0.0,9.51,0.63
20130529:0110,0.0,9.1,0.67
20130529:0210,0.0,8.68,0.7
20130529:0310,0.0,8.27,0.73
20130529:0410,0.0,8.62,0.87
20130529:0510,68.78,8.97,1.01
20130529:0610,105.76,9.33,1.14
20130529:0710,223.04,10.12,1.2
20130529:0810,508.36,10.92,1.26
20130529:0910,653.35,11.71,1.31
20130529:1010,458.29,12.33,1.31
20130529:1110,107.82,12.96,1.31
20130529:1210,489.8,13.58,1.31
20130529:1310,700.0,13.32,1.46
20130529:1410,235.1,13.06,1.6
20130529:1510,339.63,12.8,1.75
20130529:1610,184.19,12.35,1.6
20130529:1710,141.01,11.91,1.44
20130529:1810,8.66,11.46,1.28
20130529:1910,0.0,10.96,1.37
20130529:2010,0.0,10.46,1.45
20130529:2110,0.0,9.96,1.53
20130529:2210,0.0,9.97,1.49
20130529:2310,0.0,9.99,1.45
20130530:0010,0.0,10.0,1.41
20130530:0110,0.0,9.79,1.47
20130530:0210,0.0,9.57,1.54
20130530:0310,0.0,9.35,1.6
20130530:0410,0.0,9.45,1.66
20130530:0510,64.1,9.55,1.71
20130530:0610,56.21,9.65,1.77
20130530:0710,418.95,10.53,1.91
20130530:0810,621.96,11.41,2.05
20130530:0910,602.07,12.29,2.19
20130530:1010,748.2,13.02,2.21
20130530:1110,829.98,13.74,2.23
20130530:1210,934.61,14.47,2.25
20130530:1310,375.81,14.74,2.38
20130530:1410,547.62,15.02,2.51
20130530:1510,298.23,15.29,2.65
20130530:1610,317.85,14.72,2.29
20130530:1710,128.05,14.14,1.94
20130530:1810,50.21,13.57,1.59
20130530:1910,0.0,13.03,1.36
20130530:2010,0.0,12.48,1.14
20130530:2110,0.0,11.94,0.91
20130530:2210,0.0,11.85,1.19
20130530:2310,0.0,11.77,1.46
20130531:0010,0.0,11.68,1.74
20130531:0110,0.0,11.29,1.54
20130531:0210,0.0,10.9,1.35
20130531:0310,0.0,10.51,1.16
20130531:0410,0.0,10.71,1.81
20130531:0510,62.36,10.91,2.46
20130531:0610,114.75,11.12,3.12
20130531:0710,329.06,11.89,3.33
20130531:0810,407.0,12.67,3.54
20130531:0910,457.29,13.45,3.75
20130531:1010,526.66,13.92,4.16
20130531:1110,415.85,14.39,4.56
20130531:1210,267.25,14.86,4.97
20130531:1310,155.74,14.61,4.4
20130531:1410,87.55,14.35,3.83
20130531:1510,102.29,14.1,3.26
20130531:1610,126.25,13.52,2.89
20130531:1710,45.16,12.95,2.53
20130531:1810,24.24,12.37,2.17
20130531:1910,0.0,12.43,2.02
20130531:2010,0.0,12.5,1.88
20130531:2110,0.0,12.56,1.74
20130531:2210,0.0,13.01,1.71
20130531:2310,0.0,13.46,1.69
20130601:0010,0.0,13.91,1.67
20130601:0110,0.0,13.7,1.73
20130601:0210,0.0,13.48,1.8
20130601:0310,0.0,13.27,1.86
20130601:0410,0.0,12.99,2.2
20130601:0510,25.8,12.71,2.53
20130601:0610,35.02,12.44,2.87
20130601:0710,48.84,12.97,2.77
20130601:0810,70.04,13.51,2.68
20130601:0910,82.02,14.05,2.58
20130601:1010,74.65,15.13,3.03
20130601:1110,134.55,16.21,3.48
20130601:1210,188.92,17.29,3.93
20130601:1310,203.66,17.5,4.11
20130601:1410,105.06,17.71,4.29
20130601:1510,108.74,17.91,4.47
20130601:1610,108.74,17.5,3.82
20130601:1710,71.88,17.09,3.16
20130601:1810,8.66,16.68,2.51
20130601:1910,0.0,16.09,2.31
20130601:2010,0.0,15.5,2.11
20130601:2110,0.0,14.91,1.92
20130601:2210,0.0,14.83,2.0
20130601:2310,0.0,14.75,2.08
20130602:0010,0.0,14.66,2.17
20130602:0110,0.0,14.16,2.02
20130602:0210,0.0,13.65,1.87
20130602:0310,0.0,13.15,1.72
20130602:0410,0.0,13.01,2.12
20130602:0510,70.99,12.88,2.51
20130602:0610,147.86,12.75,2.91
20130602:0710,381.56,13.41,3.21
20130602:0810,410.06,14.08,3.51
20130602:0910,437.15,14.74,3.81
20130602:1010,586.33,15.98,4.1
20130602:1110,524.27,17.23,4.4
20130602:1210,273.91,18.47,4.69
20130602:1310,432.66,18.81,4.58
20130602:1410,160.35,19.15,4.48
20130602:1510,103.21,19.49,4.37
20130602:1610,146.28,18.84,3.82
20130602:1710,143.36,18.18,3.27
20130602:1810,42.42,17.53,2.72
20130602:1910,0.0,16.72,2.41
20130602:2010,0.0,15.9,2.1
20130602:2110,0.0,15.09,1.79
20130602:2210,0.0,14.71,1.9
20130602:2310,0.0,14.33,2.0
20130603:0010,0.0,13.94,2.11
20130603:0110,0.0,13.38,2.02
20130603:0210,0.0,12.81,1.93
20130603:0310,0.0,12.24,1.83
20130603:0410,0.0,12.36,1.71
20130603:0510,67.53,12.49,1.59
20130603:0610,163.82,12.62,1.46
20130603:0710,196.55,14.1,1.89
20130603:0810,535.39,15.59,2.33
20130603:0910,246.26,17.07,2.76
20130603:1010,257.11,18.23,2.91
20130603:1110,189.84,19.39,3.05
20130603:1210,284.05,20.55,3.2
20130603:1310,266.5,20.71,3.31
20130603:1410,469.42,20.87,3.41
20130603:1510,162.19,21.02,3.52
20130603:1610,135.47,20.36,2.97
20130603:1710,145.74,19.71,2.41
20130603:1810,53.67,19.05,1.86
20130603:1910,0.0,18.02,2.01
20130603:2010,0.0,17.0,2.16
20130603:2110,0.0,15.97,2.3
20130603:2210,0.0,15.44,2.14
20130603:2310,0.0,14.9,1.98
20130604:0010,0.0,14.36,1.82
20130604:0110,0.0,13.33,1.54
20130604:0210,0.0,12.3,1.25
20130604:0310,0.0,11.27,0.97
20130604:0410,0.0,11.52,0.9
20130604:0510,44.23,11.77,0.84
20130604:0610,111.03,12.03,0.77
20130604:0710,221.77,13.76,0.98
20130604:0810,362.29,15.5,1.2
20130604:0910,518.96,17.24,1.41
20130604:1010,592.81,18.38,1.6
20130604:1110,1029.58,19.52,1.78
20130604:1210,1010.24,20.65,1.97
20130604:1310,924.02,21.07,1.91
20130604:1410,762.47,21.49,1.84
20130604:1510,559.99,21.9,1.78
20130604:1610,145.35,21.46,1.59
20130604:1710,99.97,21.03,1.39
20130604:1810,36.36,20.59,1.2
20130604:1910,0.0,19.71,1.19
20130604:2010,0.0,18.83,1.17
20130604:2110,0.0,17.95,1.16
20130604:2210,0.0,17.72,0.83
20130604:2310,0.0,17.49,0.5
20130605:0010,0.0,17.25,0.17
20130605:0110,0.0,15.63,0.42
20130605:0210,0.0,14.0,0.68
20130605:0310,0.0,12.37,0.94
20130605:0410,0.0,13.12,0.85
20130605:0510,55.98,13.87,0.76
20130605:0610,242.95,14.63,0.68
20130605:0710,467.34,16.64,0.56
20130605:0810,680.75,18.65,0.44
20130605:0910,826.91,20.66,0.32
20130605:1010,949.17,21.41,0.47
20130605:1110,709.36,22.16,0.62
20130605:1210,255.27,22.9,0.77
20130605:1310,818.71,22.9,0.74
20130605:1410,125.33,22.9,0.71
20130605:1510,425.87,22.9,0.68
20130605:1610,331.44,22.34,0.76
20130605:1710,23.96,21.79,0.85
20130605:1810,51.07,21.23,0.94
20130605:1910,0.0,20.24,0.71
20130605:2010,0.0,19.25,0.48
20130605:2110,0.0,18.26,0.25
20130605:2210,0.0,17.34,0.54
20130605:2310,0.0,16.42,0.83
20130606:0010,0.0,15.5,1.12
20130606:0110,0.0,14.85,1.05
20130606:0210,0.0,14.19,0.98
20130606:0310,0.0,13.53,0.91
20130606:0410,0.0,14.18,0.91
20130606:0510,55.73,14.83,0.9
20130606:0610,243.79,15.49,0.9
20130606:0710,467.33,17.28,0.66
20130606:0810,687.54,19.08,0.43
20130606:0910,836.88,20.87,0.19
20130606:1010,965.04,21.84,0.35
20130606:1110,1004.82,22.82,0.51
20130606:1210,384.09,23.79,0.66
20130606:1310,423.94,24.08,0.84
20130606:1410,525.96,24.37,1.01
20130606:1510,119.8,24.66,1.19
20130606:1610,46.08,23.91,0.9
20130606:1710,145.8,23.17,0.62
20130606:1810,49.34,22.42,0.33
20130606:1910,0.0,21.14,0.28
20130606:2010,0.0,19.85,0.22
20130606:2110,0.0,18.57,0.17
20130606:2210,0.0,17.83,0.48
20130606:2310,0.0,17.09,0.79
20130607:0010,0.0,16.34,1.1
20130607:0110,0.0,15.51,0.94
20130607:0210,0.0,14.68,0.78
20130607:0310,0.0,13.85,0.62
20130607:0410,0.0,14.59,0.69
20130607:0510,49.37,15.33,0.75
20130607:0610,244.65,16.08,0.81
20130607:0710,468.77,18.18,0.57
20130607:0810,686.45,20.29,0.34
20130607:0910,831.38,22.39,0.1
20130607:1010,959.43,22.84,0.27
20130607:1110,1010.52,23.29,0.45
20130607:1210,932.31,23.73,0.62
20130607:1310,829.44,24.21,0.67
20130607:1410,444.89,24.69,0.72
20130607:1510,309.7,25.17,0.77
20130607:1610,116.11,24.45,0.85
20130607:1710,152.41,23.74,0.93
20130607:1810,9.52,23.02,1.01
20130607:1910,0.0,21.56,1.0
20130607:2010,0.0,20.1,1.0
20130607:2110,0.0,18.64,0.99
20130607:2210,0.0,17.97,1.06
20130607:2310,0.0,17.3,1.12
20130608:0010,0.0,16.63,1.19
20130608:0110,0.0,16.21,1.24
20130608:0210,0.0,15.78,1.29
20130608:0310,0.0,15.35,1.34
20130608:0410,0.0,15.79,1.25
20130608:0510,48.2,16.24,1.15
