time,irradiance,temp,wind
20120812:1310,931.4,27.7,1.91
20120812:1410,764.46,27.81,2.02
20120812:1510,578.61,27.93,2.14
20120812:1610,271.53,27.14,1.94
20120812:1710,109.88,26.35,1.74
20120812:1810,9.47,25.56,1.54
20120812:1910,0.0,24.55,1.63
20120812:2010,0.0,23.54,1.72
20120812:2110,0.0,22.54,1.81
20120812:2210,0.0,22.17,1.69
20120812:2310,0.0,21.81,1.57
20120813:0010,0.0,21.45,1.45
20120813:0110,0.0,20.65,1.43
20120813:0210,0.0,19.86,1.41
20120813:0310,0.0,19.06,1.39
20120813:0410,0.0,18.96,1.07
20120813:0510,5.16,18.85,0.75
20120813:0610,140.73,18.74,0.43
20120813:0710,199.02,20.21,0.6
20120813:0810,477.95,21.67,0.77
20120813:0910,810.37,23.13,0.94
20120813:1010,890.93,24.4,1.02
20120813:1110,1017.35,25.67,1.09
20120813:1210,977.34,26.94,1.17
20120813:1310,828.24,27.4,1.45
20120813:1410,520.62,27.85,1.73
20120813:1510,530.68,28.31,2.01
20120813:1610,200.95,27.59,1.72
20120813:1710,66.12,26.87,1.43
20120813:1810,17.21,26.15,1.14
20120813:1910,0.0,24.98,1.12
20120813:2010,0.0,23.81,1.1
20120813:2110,0.0,22.64,1.08
20120813:2210,0.0,22.13,0.92
20120813:2310,0.0,21.62,0.76
20120814:0010,0.0,21.12,0.61
20120814:0110,0.0,20.38,0.59
20120814:0210,0.0,19.64,0.57
20120814:0310,0.0,18.89,0.55
20120814:0410,0.0,18.73,0.62
20120814:0510,22.38,18.57,0.69
20120814:0610,171.8,18.4,0.76
20120814:0710,400.1,20.8,0.8
20120814:0810,632.63,23.19,0.83
20120814:0910,835.27,25.58,0.87
20120814:1010,968.0,26.9,0.93
20120814:1110,1034.81,28.22,1.0
20120814:1210,1065.34,29.54,1.06
20120814:1310,946.14,30.08,0.86
20120814:1410,797.58,30.62,0.66
20120814:1510,585.5,31.16,0.46
20120814:1610,354.64,30.26,0.77
20120814:1710,128.39,29.36,1.08
20120814:1810,25.82,28.47,1.39
20120814:1910,0.0,27.09,1.28
20120814:2010,0.0,25.71,1.16
20120814:2110,0.0,24.33,1.05
20120814:2210,0.0,23.84,1.13
20120814:2310,0.0,23.35,1.2
20120815:0010,0.0,22.86,1.28
20120815:0110,0.0,22.29,1.42
20120815:0210,0.0,21.72,1.55
20120815:0310,0.0,21.15,1.68
20120815:0410,0.0,21.24,1.58
20120815:0510,22.38,21.33,1.47
20120815:0610,170.2,21.41,1.37
20120815:0710,406.21,23.3,1.89
20120815:0810,646.38,25.19,2.41
20120815:0910,840.53,27.08,2.94
20120815:1010,973.52,28.12,3.15
20120815:1110,1034.9,29.15,3.37
20120815:1210,1026.27,30.18,3.59
20120815:1310,946.13,30.35,3.47
20120815:1410,686.09,30.51,3.36
20120815:1510,479.92,30.68,3.24
20120815:1610,293.5,29.31,2.73
20120815:1710,127.02,27.94,2.22
20120815:1810,24.96,26.58,1.71
20120815:1910,0.0,25.59,1.76
20120815:2010,0.0,24.6,1.8
20120815:2110,0.0,23.61,1.85
20120815:2210,0.0,23.36,1.86
20120815:2310,0.0,23.12,1.87
20120816:0010,0.0,22.88,1.88
20120816:0110,0.0,21.91,1.8
20120816:0210,0.0,20.94,1.72
20120816:0310,0.0,19.96,1.64
20120816:0410,0.0,19.6,1.72
20120816:0510,18.07,19.23,1.81
20120816:0610,158.25,18.86,1.89
20120816:0710,233.7,20.04,1.98
20120816:0810,255.66,21.22,2.06
20120816:0910,303.69,22.4,2.15
20120816:1010,322.14,23.8,2.17
20120816:1110,301.36,25.19,2.19
20120816:1210,621.15,26.58,2.21
20120816:1310,777.07,26.88,2.11
20120816:1410,660.02,27.19,2.01
20120816:1510,542.03,27.49,1.92
20120816:1610,349.92,26.8,1.64
20120816:1710,124.65,26.1,1.37
20120816:1810,23.24,25.41,1.09
20120816:1910,0.0,24.14,1.16
20120816:2010,0.0,22.88,1.23
20120816:2110,0.0,21.62,1.3
20120816:2210,0.0,21.34,1.01
20120816:2310,0.0,21.06,0.72
20120817:0010,0.0,20.78,0.43
20120817:0110,0.0,20.01,0.44
20120817:0210,0.0,19.24,0.46
20120817:0310,0.0,18.46,0.47
20120817:0410,0.0,18.41,0.55
20120817:0510,19.79,18.36,0.63
20120817:0610,140.91,18.31,0.72
20120817:0710,412.2,21.05,0.62
20120817:0810,650.15,23.79,0.52
20120817:0910,844.87,26.52,0.43
20120817:1010,973.89,28.21,0.57
20120817:1110,1041.86,29.89,0.7
20120817:1210,1031.86,31.57,0.84
20120817:1310,950.13,31.86,0.98
20120817:1410,798.58,32.16,1.12
20120817:1510,584.15,32.45,1.26
20120817:1610,350.11,31.4,1.24
20120817:1710,122.35,30.35,1.22
20120817:1810,21.52,29.31,1.2
20120817:1910,0.0,28.08,1.0
20120817:2010,0.0,26.86,0.8
20120817:2110,0.0,25.64,0.59
20120817:2210,0.0,24.66,0.65
20120817:2310,0.0,23.68,0.71
20120818:0010,0.0,22.71,0.77
20120818:0110,0.0,21.92,0.97
20120818:0210,0.0,21.13,1.17
20120818:0310,0.0,20.33,1.37
20120818:0410,0.0,20.23,1.19
20120818:0510,18.93,20.13,1.02
20120818:0610,172.13,20.02,0.84
20120818:0710,409.66,23.23,0.86
20120818:0810,646.48,26.44,0.87
20120818:0910,841.0,29.64,0.88
20120818:1010,968.62,31.15,0.91
20120818:1110,1035.44,32.66,0.94
20120818:1210,1025.53,34.17,0.97
20120818:1310,938.88,34.52,0.74
20120818:1410,784.35,34.88,0.51
20120818:1510,576.42,35.23,0.28
20120818:1610,342.58,33.79,0.51
20120818:1710,120.58,32.35,0.75
20120818:1810,20.65,30.91,0.99
20120818:1910,0.0,29.32,0.8
20120818:2010,0.0,27.74,0.62
20120818:2110,0.0,26.16,0.43
20120818:2210,0.0,25.6,0.69
20120818:2310,0.0,25.05,0.95
20120819:0010,0.0,24.5,1.21
20120819:0110,0.0,23.8,1.37
20120819:0210,0.0,23.1,1.52
20120819:0310,0.0,22.4,1.67
20120819:0410,0.0,22.33,1.45
20120819:0510,17.21,22.25,1.23
20120819:0610,162.0,22.17,1.01
20120819:0710,395.19,24.93,1.12
20120819:0810,635.96,27.69,1.23
20120819:0910,831.65,30.45,1.34
20120819:1010,968.86,31.76,1.35
20120819:1110,1035.7,33.07,1.37
20120819:1210,1024.6,34.38,1.38
20120819:1310,942.99,34.66,1.45
20120819:1410,783.15,34.93,1.53
20120819:1510,568.49,35.21,1.6
20120819:1610,334.7,33.84,1.22
20120819:1710,118.55,32.47,0.84
20120819:1810,15.49,31.11,0.46
20120819:1910,0.0,29.62,0.49
20120819:2010,0.0,28.13,0.53
20120819:2110,0.0,26.65,0.57
20120819:2210,0.0,26.1,0.86
20120819:2310,0.0,25.55,1.15
20120820:0010,0.0,25.01,1.45
20120820:0110,0.0,24.41,1.47
20120820:0210,0.0,23.81,1.49
20120820:0310,0.0,23.21,1.5
20120820:0410,0.0,22.99,1.3
20120820:0510,15.49,22.76,1.09
20120820:0610,153.73,22.53,0.88
20120820:0710,379.98,25.06,0.69
20120820:0810,616.81,27.59,0.5
20120820:0910,810.89,30.11,0.3
20120820:1010,945.27,31.26,0.6
20120820:1110,1010.87,32.41,0.9
20120820:1210,1006.95,33.56,1.2
20120820:1310,910.08,33.69,1.34
20120820:1410,759.51,33.81,1.49
20120820:1510,557.06,33.94,1.63
20120820:1610,327.08,32.96,1.58
20120820:1710,116.54,31.98,1.54
20120820:1810,17.21,31.0,1.49
20120820:1910,0.0,30.26,1.16
20120820:2010,0.0,29.52,0.83
20120820:2110,0.0,28.79,0.5
20120820:2210,0.0,27.82,0.56
20120820:2310,0.0,26.85,0.63
20120821:0010,0.0,25.88,0.69
20120821:0110,0.0,24.82,0.84
20120821:0210,0.0,23.76,0.99
20120821:0310,0.0,22.69,1.14
20120821:0410,0.0,22.55,1.05
20120821:0510,13.77,22.4,0.96
20120821:0610,166.12,22.25,0.87
20120821:0710,389.3,25.12,0.69
20120821:0810,612.44,27.98,0.51
20120821:0910,821.03,30.84,0.33
20120821:1010,933.66,32.22,0.53
20120821:1110,1029.45,33.6,0.73
20120821:1210,1012.73,34.97,0.92
20120821:1310,931.62,35.27,1.03
20120821:1410,767.07,35.56,1.14
20120821:1510,301.37,35.86,1.24
20120821:1610,158.96,34.57,1.49
20120821:1710,113.76,33.28,1.73
20120821:1810,14.63,32.0,1.97
20120821:1910,0.0,30.91,2.04
20120821:2010,0.0,29.82,2.1
20120821:2110,0.0,28.74,2.17
20120821:2210,0.0,27.94,1.59
20120821:2310,0.0,27.15,1.02
20120822:0010,0.0,26.36,0.44
20120822:0110,0.0,25.85,0.43
20120822:0210,0.0,25.34,0.42
20120822:0310,0.0,24.83,0.41
20120822:0410,0.0,24.48,0.48
20120822:0510,7.75,24.13,0.55
20120822:0610,145.78,23.77,0.62
20120822:0710,391.32,25.37,0.7
20120822:0810,627.77,26.97,0.79
20120822:0910,826.8,28.57,0.87
20120822:1010,951.36,29.81,1.02
20120822:1110,1017.05,31.05,1.17
20120822:1210,999.24,32.29,1.32
20120822:1310,919.81,32.65,1.34
20120822:1410,494.97,33.01,1.35
20120822:1510,153.37,33.37,1.37
20120822:1610,30.31,32.26,1.25
20120822:1710,85.01,31.14,1.14
20120822:1810,13.77,30.03,1.02
20120822:1910,0.0,28.83,0.94
20120822:2010,0.0,27.63,0.86
20120822:2110,0.0,26.44,0.77
20120822:2210,0.0,26.07,0.66
20120822:2310,0.0,25.71,0.54
20120823:0010,0.0,25.35,0.43
20120823:0110,0.0,24.55,0.57
20120823:0210,0.0,23.75,0.7
20120823:0310,0.0,22.94,0.84
20120823:0410,0.0,22.86,0.65
20120823:0510,12.05,22.78,0.46
20120823:0610,155.76,22.7,0.28
20120823:0710,385.75,24.72,0.39
20120823:0810,631.97,26.74,0.5
20120823:0910,821.35,28.76,0.61
20120823:1010,208.47,29.87,1.14
20120823:1110,406.31,30.98,1.67
20120823:1210,204.79,32.09,2.21
20120823:1310,929.54,32.07,2.64
20120823:1410,769.55,32.06,3.07
20120823:1510,407.27,32.04,3.5
20120823:1610,237.19,31.18,3.03
20120823:1710,107.52,30.32,2.56
20120823:1810,11.19,29.46,2.08
20120823:1910,0.0,28.5,2.4
20120823:2010,0.0,27.54,2.72
20120823:2110,0.0,26.59,3.03
20120823:2210,0.0,26.24,2.89
20120823:2310,0.0,25.89,2.75
20120824:0010,0.0,25.54,2.61
20120824:0110,0.0,25.12,2.61
20120824:0210,0.0,24.7,2.62
20120824:0310,0.0,24.27,2.62
20120824:0410,0.0,24.16,2.46
20120824:0510,1.72,24.04,2.3
20120824:0610,42.24,23.92,2.14
20120824:0710,277.7,25.05,2.66
20120824:0810,323.69,26.18,3.18
20120824:0910,672.43,27.31,3.7
20120824:1010,914.53,28.35,3.81
20120824:1110,915.86,29.39,3.93
20120824:1210,731.56,30.43,4.04
20120824:1310,280.63,30.5,3.92
20120824:1410,615.46,30.57,3.8
20120824:1510,518.7,30.64,3.68
20120824:1610,322.5,29.82,3.28
20120824:1710,107.35,29.0,2.87
20120824:1810,2.58,28.19,2.47
20120824:1910,0.0,27.39,2.3
20120824:2010,0.0,26.6,2.14
20120824:2110,0.0,25.81,1.97
20120824:2210,0.0,25.68,1.86
20120824:2310,0.0,25.55,1.75
20120825:0010,0.0,25.43,1.64
20120825:0110,0.0,24.65,1.35
20120825:0210,0.0,23.87,1.06
20120825:0310,0.0,23.08,0.77
20120825:0410,0.0,22.63,0.64
20120825:0510,8.61,22.17,0.51
20120825:0610,119.02,21.71,0.37
20120825:0710,320.03,22.37,0.51
20120825:0810,514.21,23.02,0.64
20120825:0910,309.2,23.67,0.77
20120825:1010,247.01,24.06,1.12
20120825:1110,639.23,24.45,1.46
20120825:1210,717.27,24.84,1.81
20120825:1310,863.75,24.48,1.78
20120825:1410,352.66,24.12,1.75
20120825:1510,314.89,23.76,1.72
20120825:1610,267.45,23.05,1.9
20120825:1710,13.78,22.33,2.07
20120825:1810,0.0,21.62,2.25
20120825:1910,0.0,20.81,1.91
20120825:2010,0.0,20.0,1.58
20120825:2110,0.0,19.19,1.24
20120825:2210,0.0,19.04,1.22
20120825:2310,0.0,18.89,1.2
20120826:0010,0.0,18.75,1.17
20120826:0110,0.0,17.94,1.3
20120826:0210,0.0,17.14,1.43
20120826:0310,0.0,16.33,1.56
20120826:0410,0.0,16.04,1.74
20120826:0510,7.75,15.74,1.92
20120826:0610,119.77,15.44,2.1
20120826:0710,324.16,16.15,2.42
20120826:0810,590.64,16.86,2.74
20120826:0910,464.65,17.57,3.06
20120826:1010,914.48,18.75,3.32
20120826:1110,970.23,19.93,3.58
20120826:1210,990.4,21.1,3.83
20120826:1310,914.39,21.4,3.81
20120826:1410,768.85,21.7,3.78
20120826:1510,563.07,22.0,3.75
20120826:1610,324.68,21.16,3.12
20120826:1710,102.03,20.32,2.48
20120826:1810,0.0,19.49,1.85
20120826:1910,0.0,18.72,1.96
20120826:2010,0.0,17.96,2.08
20120826:2110,0.0,17.2,2.19
20120826:2210,0.0,16.94,2.15
20120826:2310,0.0,16.69,2.1
20120827:0010,0.0,16.44,2.06
20120827:0110,0.0,15.8,1.76
20120827:0210,0.0,15.17,1.47
20120827:0310,0.0,14.53,1.17
20120827:0410,0.0,14.38,1.01
20120827:0510,0.0,14.22,0.84
20120827:0610,165.67,14.06,0.68
20120827:0710,405.79,16.59,0.63
20120827:0810,647.1,19.12,0.59
20120827:0910,837.45,21.65,0.55
20120827:1010,969.69,23.53,0.84
20120827:1110,1028.28,25.4,1.12
20120827:1210,1015.54,27.27,1.41
20120827:1310,930.14,27.76,1.46
20120827:1410,775.77,28.24,1.52
20120827:1510,564.13,28.73,1.57
20120827:1610,324.51,27.52,1.15
20120827:1710,99.58,26.3,0.73
20120827:1810,0.0,25.09,0.3
20120827:1910,0.0,23.92,0.54
20120827:2010,0.0,22.76,0.77
20120827:2110,0.0,21.6,1.01
20120827:2210,0.0,21.26,1.14
20120827:2310,0.0,20.93,1.26
20120828:0010,0.0,20.6,1.39
20120828:0110,0.0,20.32,1.49
20120828:0210,0.0,20.05,1.58
20120828:0310,0.0,19.77,1.67
20120828:0410,0.0,19.83,1.56
20120828:0510,0.0,19.89,1.46
20120828:0610,95.24,19.94,1.35
20120828:0710,212.08,21.19,1.11
20120828:0810,56.02,22.43,0.86
20120828:0910,61.53,23.67,0.62
20120828:1010,377.47,24.38,0.81
20120828:1110,175.41,25.08,1.01
20120828:1210,78.06,25.78,1.2
20120828:1310,162.55,25.99,0.97
20120828:1410,66.12,26.19,0.75
20120828:1510,353.35,26.4,0.52
20120828:1610,319.28,25.47,0.77
20120828:1710,97.07,24.54,1.01
20120828:1810,0.0,23.61,1.26
20120828:1910,0.0,22.78,1.07
20120828:2010,0.0,21.96,0.89
20120828:2110,0.0,21.14,0.7
20120828:2210,0.0,20.92,0.8
20120828:2310,0.0,20.7,0.9
20120829:0010,0.0,20.49,0.99
20120829:0110,0.0,19.9,1.08
20120829:0210,0.0,19.31,1.17
20120829:0310,0.0,18.71,1.26
20120829:0410,0.0,18.6,1.16
20120829:0510,0.0,18.48,1.06
20120829:0610,127.01,18.36,0.97
20120829:0710,355.27,20.6,0.86
20120829:0810,639.19,22.84,0.75
20120829:0910,837.15,25.08,0.65
20120829:1010,963.5,26.18,1.2
20120829:1110,869.76,27.27,1.76
20120829:1210,308.2,28.36,2.32
20120829:1310,833.67,27.98,2.12
20120829:1410,90.0,27.6,1.93
20120829:1510,77.14,27.22,1.74
20120829:1610,128.92,26.38,1.6
20120829:1710,69.6,25.54,1.47
20120829:1810,0.0,24.7,1.34
20120829:1910,0.0,24.11,0.94
20120829:2010,0.0,23.52,0.54
20120829:2110,0.0,22.93,0.14
20120829:2210,0.0,22.69,0.36
20120829:2310,0.0,22.46,0.58
20120830:0010,0.0,22.23,0.8
20120830:0110,0.0,21.69,0.65
20120830:0210,0.0,21.16,0.51
20120830:0310,0.0,20.62,0.36
20120830:0410,0.0,20.51,0.54
20120830:0510,0.0,20.4,0.72
20120830:0610,19.29,20.28,0.9
20120830:0710,159.91,20.12,0.79
20120830:0810,109.29,19.96,0.68
20120830:0910,160.71,19.79,0.57
20120830:1010,85.41,19.53,0.87
20120830:1110,321.92,19.27,1.18
20120830:1210,498.94,19.0,1.49
20120830:1310,223.58,19.6,1.7
20120830:1410,65.2,20.19,1.91
20120830:1510,45.92,20.79,2.12
20120830:1610,105.68,20.33,1.85
20120830:1710,84.75,19.87,1.58
20120830:1810,0.0,19.42,1.31
20120830:1910,0.0,18.99,1.34
20120830:2010,0.0,18.57,1.37
20120830:2110,0.0,18.15,1.39
20120830:2210,0.0,17.99,1.67
20120830:2310,0.0,17.83,1.94
20120831:0010,0.0,17.68,2.22
20120831:0110,0.0,16.87,2.09
20120831:0210,0.0,16.06,1.95
20120831:0310,0.0,15.25,1.82
20120831:0410,0.0,14.8,2.06
20120831:0510,0.0,14.35,2.31
20120831:0610,49.59,13.89,2.55
20120831:0710,183.15,14.15,2.65
20120831:0810,56.02,14.4,2.75
20120831:0910,54.18,14.65,2.86
20120831:1010,110.2,14.91,3.42
20120831:1110,206.63,15.17,3.98
20120831:1210,407.66,15.42,4.54
20120831:1310,175.41,15.42,4.4
20120831:1410,67.04,15.42,4.26
20120831:1510,41.33,15.42,4.12
20120831:1610,26.63,14.94,3.91
20120831:1710,11.94,14.46,3.69
20120831:1810,0.0,13.98,3.48
20120831:1910,0.0,13.79,3.31
20120831:2010,0.0,13.6,3.15
20120831:2110,0.0,13.41,2.99
20120831:2210,0.0,13.43,3.09
20120831:2310,0.0,13.46,3.18
20120901:0010,0.0,13.49,3.27
20120901:0110,0.0,12.95,3.16
20120901:0210,0.0,12.41,3.05
20120901:0310,0.0,11.87,2.94
20120901:0410,0.0,11.57,2.94
20120901:0510,0.0,11.27,2.95
20120901:0610,88.91,10.97,2.95
20120901:0710,79.9,11.48,3.16
20120901:0810,89.08,11.99,3.37
20120901:0910,79.9,12.5,3.59
20120901:1010,63.37,13.4,3.51
20120901:1110,67.96,14.29,3.43
20120901:1210,109.29,15.18,3.35
20120901:1310,163.47,15.66,3.68
20120901:1410,115.71,16.13,4.0
20120901:1510,127.65,16.61,4.33
20120901:1610,85.41,16.43,3.72
20120901:1710,53.36,16.26,3.11
20120901:1810,0.0,16.08,2.5
20120901:1910,0.0,15.86,2.49
20120901:2010,0.0,15.63,2.48
20120901:2110,0.0,15.41,2.47
20120901:2210,0.0,15.45,2.32
20120901:2310,0.0,15.49,2.17
20120902:0010,0.0,15.53,2.03
20120902:0110,0.0,15.39,1.77
20120902:0210,0.0,15.24,1.5
20120902:0310,0.0,15.1,1.24
20120902:0410,0.0,14.99,1.51
20120902:0510,0.0,14.89,1.78
20120902:0610,18.37,14.78,2.06
20120902:0710,221.19,15.81,2.18
20120902:0810,321.59,16.84,2.31
20120902:0910,407.38,17.86,2.44
20120902:1010,604.21,18.72,2.4
20120902:1110,151.53,19.58,2.36
20120902:1210,313.18,20.44,2.32
20120902:1310,435.76,20.75,2.43
20120902:1410,393.31,21.06,2.55
20120902:1510,436.74,21.38,2.66
20120902:1610,46.84,20.85,2.49
20120902:1710,60.24,20.32,2.32
20120902:1810,0.0,19.79,2.15
20120902:1910,0.0,19.1,2.15
20120902:2010,0.0,18.42,2.14
20120902:2110,0.0,17.73,2.14
20120902:2210,0.0,17.55,2.13
20120902:2310,0.0,17.37,2.12
20120903:0010,0.0,17.19,2.11
20120903:0110,0.0,16.82,1.85
20120903:0210,0.0,16.45,1.59
20120903:0310,0.0,16.08,1.32
20120903:0410,0.0,15.96,1.71
20120903:0510,0.0,15.84,2.09
20120903:0610,23.88,15.72,2.47
20120903:0710,67.96,16.66,2.69
20120903:0810,290.42,17.6,2.91
20120903:0910,574.73,18.54,3.13
20120903:1010,333.02,19.95,3.19
20120903:1110,191.94,21.36,3.24
20120903:1210,253.52,22.77,3.3
20120903:1310,119.39,23.06,3.06
20120903:1410,288.25,23.35,2.83
20120903:1510,67.04,23.64,2.59
20120903:1610,33.06,23.04,2.31
20120903:1710,40.45,22.45,2.02
20120903:1810,0.0,21.86,1.74
20120903:1910,0.0,21.14,1.65
20120903:2010,0.0,20.42,1.55
20120903:2110,0.0,19.7,1.46
20120903:2210,0.0,19.41,1.62
20120903:2310,0.0,19.12,1.78
20120904:0010,0.0,18.83,1.94
20120904:0110,0.0,18.34,1.72
20120904:0210,0.0,17.85,1.49
20120904:0310,0.0,17.36,1.27
20120904:0410,0.0,17.19,1.2
20120904:0510,0.0,17.02,1.14
20120904:0610,33.98,16.85,1.08
20120904:0710,84.49,18.31,1.43
20120904:0810,258.61,19.78,1.79
20120904:0910,313.35,21.24,2.15
20120904:1010,345.29,22.38,2.13
20120904:1110,329.6,23.52,2.11
20120904:1210,300.34,24.65,2.08
20120904:1310,213.98,24.88,2.21
20120904:1410,99.18,25.1,2.34
20120904:1510,105.61,25.33,2.47
20120904:1610,76.22,24.58,2.2
20120904:1710,14.63,23.84,1.94
20120904:1810,0.0,23.1,1.67
20120904:1910,0.0,22.37,1.56
20120904:2010,0.0,21.65,1.45
20120904:2110,0.0,20.92,1.34
20120904:2210,0.0,20.5,1.26
20120904:2310,0.0,20.08,1.17
20120905:0010,0.0,19.65,1.09
20120905:0110,0.0,18.94,0.76
20120905:0210,0.0,18.22,0.43
20120905:0310,0.0,17.5,0.1
20120905:0410,0.0,17.19,0.32
20120905:0510,0.0,16.88,0.54
20120905:0610,73.76,16.57,0.76
20120905:0710,209.45,18.45,0.99
20120905:0810,431.41,20.33,1.22
20120905:0910,667.37,22.21,1.45
20120905:1010,535.82,23.32,1.67
20120905:1110,625.85,24.42,1.9
20120905:1210,405.94,25.52,2.12
20120905:1310,247.55,25.65,2.24
20120905:1410,250.94,25.78,2.35
20120905:1510,173.99,25.91,2.47
20120905:1610,143.57,25.23,2.1
20120905:1710,50.78,24.55,1.72
20120905:1810,0.0,23.87,1.35
20120905:1910,0.0,23.23,1.36
20120905:2010,0.0,22.59,1.37
20120905:2110,0.0,21.95,1.38
20120905:2210,0.0,21.55,1.49
20120905:2310,0.0,21.15,1.61
20120906:0010,0.0,20.75,1.72
20120906:0110,0.0,20.26,1.45
20120906:0210,0.0,19.77,1.18
20120906:0310,0.0,19.28,0.91
20120906:0410,0.0,19.15,1.12
20120906:0510,0.0,19.03,1.32
20120906:0610,46.84,18.9,1.53
20120906:0710,89.08,19.76,1.73
20120906:0810,132.24,20.63,1.94
20120906:0910,165.31,21.49,2.14
20120906:1010,246.84,22.72,2.28
20120906:1110,681.05,23.95,2.42
20120906:1210,830.92,25.17,2.57
20120906:1310,695.52,25.62,2.43
20120906:1410,662.26,26.07,2.29
20120906:1510,480.95,26.53,2.15
20120906:1610,195.51,25.51,2.01
20120906:1710,49.92,24.5,1.88
20120906:1810,0.0,23.48,1.74
20120906:1910,0.0,22.34,1.59
20120906:2010,0.0,21.19,1.43
20120906:2110,0.0,20.05,1.28
20120906:2210,0.0,19.59,0.9
20120906:2310,0.0,19.13,0.52
20120907:0010,0.0,18.67,0.14
20120907:0110,0.0,17.93,0.22
20120907:0210,0.0,17.18,0.3
20120907:0310,0.0,16.43,0.39
20120907:0410,0.0,16.13,0.44
20120907:0510,0.0,15.83,0.5
20120907:0610,112.2,15.53,0.55
20120907:0710,356.26,18.03,0.42
20120907:0810,597.83,20.53,0.29
20120907:0910,831.03,23.02,0.15
20120907:1010,998.19,24.29,0.38
20120907:1110,1060.24,25.56,0.6
20120907:1210,1059.24,26.82,0.83
20120907:1310,935.56,27.11,1.2
20120907:1410,766.71,27.39,1.57
20120907:1510,538.54,27.68,1.94
20120907:1610,285.55,26.38,1.86
20120907:1710,41.31,25.08,1.77
20120907:1810,0.0,23.78,1.68
20120907:1910,0.0,22.91,1.42
20120907:2010,0.0,22.04,1.16
20120907:2110,0.0,21.17,0.9
20120907:2210,0.0,20.36,0.74
20120907:2310,0.0,19.55,0.58
20120908:0010,0.0,18.74,0.43
20120908:0110,0.0,18.28,0.57
20120908:0210,0.0,17.81,0.71
20120908:0310,0.0,17.35,0.86
20120908:0410,0.0,16.96,0.85
20120908:0510,0.0,16.58,0.84
20120908:0610,137.54,16.2,0.83
20120908:0710,390.07,18.96,0.77
20120908:0810,641.42,21.72,0.72
20120908:0910,846.93,24.47,0.66
20120908:1010,991.65,25.76,0.69
20120908:1110,1066.25,27.05,0.71
20120908:1210,1051.81,28.33,0.73
20120908:1310,929.15,28.54,0.95
20120908:1410,741.1,28.75,1.16
20120908:1510,528.21,28.97,1.38
20120908:1610,248.17,27.84,1.24
20120908:1710,45.61,26.72,1.09
20120908:1810,0.0,25.6,0.95
20120908:1910,0.0,24.5,0.99
20120908:2010,0.0,23.4,1.03
20120908:2110,0.0,22.3,1.08
20120908:2210,0.0,21.54,0.93
20120908:2310,0.0,20.78,0.79
20120909:0010,0.0,20.02,0.65
20120909:0110,0.0,19.64,0.86
20120909:0210,0.0,19.25,1.06
20120909:0310,0.0,18.86,1.27
20120909:0410,0.0,18.45,1.2
20120909:0510,0.0,18.05,1.13
20120909:0610,137.38,17.64,1.06
20120909:0710,388.64,19.96,1.02
20120909:0810,623.15,22.29,0.97
20120909:0910,846.58,24.61,0.92
20120909:1010,996.48,25.5,0.92
20120909:1110,992.86,26.39,0.92
20120909:1210,967.14,27.28,0.92
20120909:1310,897.8,27.43,0.8
20120909:1410,420.68,27.57,0.68
20120909:1510,259.14,27.72,0.55
20120909:1610,172.41,26.54,0.96
20120909:1710,38.73,25.37,1.36
20120909:1810,0.0,24.19,1.77
20120909:1910,0.0,23.25,1.69
20120909:2010,0.0,22.32,1.61
20120909:2110,0.0,21.38,1.53
20120909:2210,0.0,20.9,1.42
20120909:2310,0.0,20.42,1.3
20120910:0010,0.0,19.94,1.19
20120910:0110,0.0,19.73,1.26
20120910:0210,0.0,19.51,1.34
20120910:0310,0.0,19.29,1.42
20120910:0410,0.0,19.05,1.36
20120910:0510,0.0,18.82,1.3
20120910:0610,75.9,18.58,1.24
20120910:0710,407.83,20.05,1.05
20120910:0810,618.44,21.52,0.86
20120910:0910,835.65,22.99,0.66
20120910:1010,978.05,24.18,0.56
20120910:1110,1032.47,25.37,0.45
20120910:1210,930.69,26.55,0.34
20120910:1310,809.07,26.9,0.51
20120910:1410,614.05,27.25,0.68
20120910:1510,368.54,27.6,0.84
20120910:1610,222.76,26.45,0.96
20120910:1710,43.89,25.3,1.07
20120910:1810,0.0,24.15,1.19
20120910:1910,0.0,23.27,1.14
20120910:2010,0.0,22.4,1.09
20120910:2110,0.0,21.52,1.03
20120910:2210,0.0,21.16,1.11
20120910:2310,0.0,20.8,1.19
20120911:0010,0.0,20.44,1.27
20120911:0110,0.0,20.36,1.25
20120911:0210,0.0,20.27,1.22
20120911:0310,0.0,20.18,1.2
20120911:0410,0.0,20.05,1.25
20120911:0510,0.0,19.93,1.29
20120911:0610,118.19,19.81,1.34
20120911:0710,395.7,20.75,1.25
20120911:0810,640.17,21.69,1.16
20120911:0910,840.35,22.63,1.08
20120911:1010,976.42,23.56,1.14
20120911:1110,1056.87,24.49,1.2
20120911:1210,977.79,25.42,1.26
20120911:1310,898.96,25.7,1.08
20120911:1410,395.61,25.98,0.91
20120911:1510,371.97,26.26,0.73
20120911:1610,90.21,25.06,0.69
20120911:1710,36.15,23.86,0.66
20120911:1810,0.0,22.66,0.62
20120911:1910,0.0,21.75,0.78
20120911:2010,0.0,20.84,0.93
20120911:2110,0.0,19.93,1.09
20120911:2210,0.0,19.77,1.03
20120911:2310,0.0,19.61,0.97
20120912:0010,0.0,19.45,0.91
20120912:0110,0.0,19.33,0.86
20120912:0210,0.0,19.2,0.81
